"admin2","admin4Id","areaId","ad4.X","ad4.Y","w","ad2.X","ad2.Y","aid.X","aid.Y","d2","d1","aid.pop","ad4.pop","ad2.pop"
"Malabo","L069",337,477062.202288665,415398.838278245,1,474656.387942084,413489.949758617,476929.1677,414015.1754,1390.04358291877,2332.67867533397,13708,1419,197050
"Malabo","L072",512,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,474931.1948,411033.4558,2809.60534897828,2471.81742405851,3657,659,197050
"Malabo","L072",2918,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,461933.8505,370280.4836,45477.8950591939,45043.5447614628,306,659,197050
"Malabo","L072",764,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,490908.9275,407054.4191,17300.7290395415,17480.3059738557,61,659,197050
"Malabo","L072",333,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,472934.7491,414016.2036,2067.99950079975,1800.27314820376,2127,659,197050
"Malabo","L072",2087,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,456944.2457,384199.4526,34706.5570168677,34229.4201908646,15,659,197050
"Malabo","L072",1759,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,482916.7155,390156.384,24975.4022577816,24752.5413316646,54,659,197050
"Malabo","L072",1292,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,487911.8407,398108.1711,20356.7538889058,20305.3230094973,336,659,197050
"Malabo","L072",2252,474995.425884867,413842.326851641,12,474656.387942084,413489.949758617,444955.6301,381222.7701,44344.3887484085,43855.5116207255,597,659,197050
"Malabo","L072",1815,474995.425884867,413842.326851641,3,474656.387942084,413489.949758617,479920.0063,389162.859,25166.0013849097,24890.0185414912,98,659,197050
"Malabo","L072",336,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,475930.564,414015.4171,951.022359596497,1378.27448406548,16076,659,197050
"Malabo","L072",278,474995.425884867,413842.326851641,2,474656.387942084,413489.949758617,476929.4035,415009.2457,2258.75386319402,2734.01899847646,11420,659,197050
"Malabo","L072",2258,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,450949.3504,381219.8213,40527.0479395023,40042.2878936435,483,659,197050
"Malabo","L072",1757,474995.425884867,413842.326851641,2,474656.387942084,413489.949758617,480919.0384,390156.7335,24415.0879099119,24159.0515486312,115,659,197050
"Malabo","L072",276,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,474932.2158,415009.7405,1169.12366377763,1544.61804495351,2708,659,197050
"Malabo","L072",337,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,476929.1677,414015.1754,1941.45152611789,2332.67867533397,13708,659,197050
"Malabo","L072",645,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,489910.4617,409042.6432,15668.2882448128,15889.1567377961,3099,659,197050
"Malabo","L072",502,474995.425884867,413842.326851641,2,474656.387942084,413489.949758617,464944.8089,411036.5162,10434.9161563161,10016.6912559586,2162,659,197050
"Malabo","L072",1990,474995.425884867,413842.326851641,2,474656.387942084,413489.949758617,477921.6743,386181.0721,27815.6061271767,27503.3978623097,94,659,197050
"Malabo","L072",395,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,475930.3186,413021.3464,1244.19985966303,1357.38293376808,15624,659,197050
"Malabo","L072",2324,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,457941.5747,380222.7313,37697.6265206639,37230.2673330598,242,659,197050
"Malabo","L072",2919,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,462932.8897,370280.139,45201.4268539482,44771.9572592894,165,659,197050
"Malabo","L072",452,474995.425884867,413842.326851641,4,474656.387942084,413489.949758617,473932.8238,412027.7876,2102.77813535023,1631.39916813807,4624,659,197050
"Malabo","L072",1116,474995.425884867,413842.326851641,2,474656.387942084,413489.949758617,488910.9269,401090.2436,18874.7661113708,18892.9773652218,224,659,197050
"Malabo","L072",792,474995.425884867,413842.326851641,2,474656.387942084,413489.949758617,459949.5682,406068.0166,16935.6940620106,16473.4828963743,217,659,197050
"Malabo","L072",1321,474995.425884867,413842.326851641,3,474656.387942084,413489.949758617,457948.4245,397122.0967,23878.1563890404,23389.3705800413,159,659,197050
"Malabo","L072",279,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,477927.9965,415009.0137,3156.1255702014,3607.07330314175,9281,659,197050
"Malabo","L072",398,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,478926.1587,413020.6537,4015.69511194437,4295.48380462391,5145,659,197050
"Malabo","L072",335,474995.425884867,413842.326851641,4,474656.387942084,413489.949758617,474931.9596,414015.669,184.595421700094,593.565884638585,16625,659,197050
"Malabo","L072",1028,474995.425884867,413842.326851641,2,474656.387942084,413489.949758617,459947.9722,402091.6912,19091.9695321308,18608.0034343042,427,659,197050
"Malabo","L072",510,474995.425884867,413842.326851641,1,474656.387942084,413489.949758617,472933.9233,411033.9866,3483.75772355022,2999.77323804885,1242,659,197050
"Malabo","L072",334,474995.425884867,413842.326851641,3,474656.387942084,413489.949758617,473933.3547,414015.9312,1076.16619139105,894.110477423316,10423,659,197050
"Malabo","L072",450,474995.425884867,413842.326851641,3,474656.387942084,413489.949758617,471935.5714,412028.34,3557.14179735396,3088.55075110696,3795,659,197050
"Malabo","L072",394,474995.425884867,413842.326851641,2,474656.387942084,413489.949758617,474931.7041,413021.5977,823.199129141428,543.279520707583,12493,659,197050
"Malabo","L079",394,477732.041264302,415552.744656836,1,474656.387942084,413489.949758617,474931.7041,413021.5977,3774.73087131678,543.279520707583,12493,622,197050
"Malabo","L079",453,477732.041264302,415552.744656836,2,474656.387942084,413489.949758617,474931.4491,412027.5267,4502.27477104072,1488.06580599402,5136,622,197050
"Malabo","L079",279,477732.041264302,415552.744656836,1,474656.387942084,413489.949758617,477927.9965,415009.0137,577.963500421596,3607.07330314175,9281,622,197050
"Malabo","L079",460,477732.041264302,415552.744656836,3,474656.387942084,413489.949758617,481921.8102,412025.9856,5476.51286673533,7411.44733797206,2760,622,197050
"Malabo","L079",278,477732.041264302,415552.744656836,1,474656.387942084,413489.949758617,476929.4035,415009.2457,969.33920624596,2734.01899847646,11420,622,197050
"Malabo","L079",282,477732.041264302,415552.744656836,1,474656.387942084,413489.949758617,480923.7722,415008.3793,3237.82025560655,6448.70015650558,2001,622,197050
"Malabo","L079",1990,477732.041264302,415552.744656836,1,474656.387942084,413489.949758617,477921.6743,386181.0721,29372.2847166208,27503.3978623097,94,622,197050
"Malabo","L079",2918,477732.041264302,415552.744656836,1,474656.387942084,413489.949758617,461933.8505,370280.4836,47949.5615477723,45043.5447614628,306,622,197050
"Malabo","L079",645,477732.041264302,415552.744656836,2,474656.387942084,413489.949758617,489910.4617,409042.6432,13809.2485417177,15889.1567377961,3099,622,197050
"Malabo","L079",335,477732.041264302,415552.744656836,1,474656.387942084,413489.949758617,474931.9596,414015.669,3194.22273825701,593.565884638585,16625,622,197050
"Malabo","L079",277,477732.041264302,415552.744656836,1,474656.387942084,413489.949758617,475930.81,415009.488,1881.37233494473,1983.21659148156,9718,622,197050
"Malabo","L079",514,477732.041264302,415552.744656836,2,474656.387942084,413489.949758617,476928.4638,411032.9657,4590.65774805677,3346.50554585253,2067,622,197050
"Malabo","L079",1815,477732.041264302,415552.744656836,3,474656.387942084,413489.949758617,479920.0063,389162.859,26480.431567071,24890.0185414912,98,622,197050
"Malabo","L080",2198,475734.704547556,414133.664701303,1,474656.387942084,413489.949758617,449950.8711,382214.3772,41032.2675688554,39856.2918659504,1168,1557,197050
"Malabo","L080",2512,475734.704547556,414133.664701303,1,474656.387942084,413489.949758617,468929.1098,377236.7376,37519.3196818231,36702.8215091768,81,1557,197050
"Malabo","L080",278,475734.704547556,414133.664701303,1,474656.387942084,413489.949758617,476929.4035,415009.2457,1481.19805301337,2734.01899847646,11420,1557,197050
"Malabo","L080",454,475734.704547556,414133.664701303,1,474656.387942084,413489.949758617,475930.0738,412027.2759,2115.42972633359,1939.50779357447,5110,1557,197050
"Malabo","L080",340,475734.704547556,414133.664701303,1,474656.387942084,413489.949758617,479924.9756,414014.5118,4191.96480267208,5294.63702669053,526,1557,197050
"Malabo","L082",645,475107.062416396,413422.603577968,1,474656.387942084,413489.949758617,489910.4617,409042.6432,15437.7680790452,15889.1567377961,3099,842,197050
"Malabo","L082",2495,475107.062416396,413422.603577968,2,474656.387942084,413489.949758617,451946.5027,377243.0222,42957.8122704327,42773.5741451221,81,842,197050
"Malabo","L082",278,475107.062416396,413422.603577968,1,474656.387942084,413489.949758617,476929.4035,415009.2457,2416.26990388044,2734.01899847646,11420,842,197050
"Malabo","L084",338,475847.640438262,413923.083390299,1,474656.387942084,413489.949758617,477927.7709,414014.9439,2082.15779687585,3313.2409066997,6229,979,197050
"Malabo","L084",336,475847.640438262,413923.083390299,1,474656.387942084,413489.949758617,475930.564,414015.4171,124.104113704714,1378.27448406548,16076,979,197050
"Malabo","L084",2206,475847.640438262,413923.083390299,2,474656.387942084,413489.949758617,457942.3652,382210.8891,36417.88225671,35464.6047758656,36,979,197050
"Malabo","L084",970,475847.640438262,413923.083390299,2,474656.387942084,413489.949758617,460947.0965,403085.3774,18425.0395057446,17210.4560604796,60,979,197050
"Malabo","L084",2493,475847.640438262,413923.083390299,1,474656.387942084,413489.949758617,449948.5287,377243.939,44901.2652609633,43866.2923466347,251,979,197050
"Malabo","L084",453,475847.640438262,413923.083390299,1,474656.387942084,413489.949758617,474931.4491,412027.5267,2105.36023863937,1488.06580599402,5136,979,197050
"Malabo","L084",1815,475847.640438262,413923.083390299,3,474656.387942084,413489.949758617,479920.0063,389162.859,25092.8849590833,24890.0185414912,98,979,197050
"Malabo","L084",2512,475847.640438262,413923.083390299,1,474656.387942084,413489.949758617,468929.1098,377236.7376,37333.0153301063,36702.8215091768,81,979,197050
"Malabo","L085",460,477603.53144639,415550.214856579,1,474656.387942084,413489.949758617,481921.8102,412025.9856,5573.8427719851,7411.44733797206,2760,1838,197050
"Malabo","L085",396,477603.53144639,415550.214856579,1,474656.387942084,413489.949758617,476928.9325,413021.1053,2617.53297737626,2320.40382133982,5486,1838,197050
"Malabo","L085",645,477603.53144639,415550.214856579,2,474656.387942084,413489.949758617,489910.4617,409042.6432,13921.5308473148,15889.1567377961,3099,1838,197050
"Malabo","L085",338,477603.53144639,415550.214856579,1,474656.387942084,413489.949758617,477927.7709,414014.9439,1569.13611053783,3313.2409066997,6229,1838,197050
"Malabo","L085",459,477603.53144639,415550.214856579,2,474656.387942084,413489.949758617,480923.1887,412026.1752,4841.38201163579,6435.48193205979,593,1838,197050
"Malabo","L085",2252,477603.53144639,415550.214856579,2,474656.387942084,413489.949758617,444955.6301,381222.7701,47373.6100148556,43855.5116207255,597,1838,197050
"Malabo","L085",519,477603.53144639,415550.214856579,1,474656.387942084,413489.949758617,481921.6268,411031.9184,6249.87602696304,7669.78577422564,819,1838,197050
"Malabo","L085",398,477603.53144639,415550.214856579,1,474656.387942084,413489.949758617,478926.1587,413020.6537,2854.47411914485,4295.48380462391,5145,1838,197050
"Malabo","L088",334,476243.172383426,415212.252000665,1,474656.387942084,413489.949758617,473933.3547,414015.9312,2601.23839522047,894.110477423316,10423,965,197050
"Malabo","L088",394,476243.172383426,415212.252000665,1,474656.387942084,413489.949758617,474931.7041,413021.5977,2553.21666206639,543.279520707583,12493,965,197050
"Malabo","L090",336,476193.128513954,413287.193647419,4,474656.387942084,413489.949758617,475930.564,414015.4171,774.112085474124,1378.27448406548,16076,3580,197050
"Malabo","L090",454,476193.128513954,413287.193647419,1,474656.387942084,413489.949758617,475930.0738,412027.2759,1287.08605492958,1939.50779357447,5110,3580,197050
"Malabo","L090",2224,476193.128513954,413287.193647419,1,474656.387942084,413489.949758617,475923.0036,382205.2541,31083.113317339,31310.3257357244,41,3580,197050
"Malabo","L090",279,476193.128513954,413287.193647419,1,474656.387942084,413489.949758617,477927.9965,415009.0137,2444.26496568573,3607.07330314175,9281,3580,197050
"Malabo","L090",391,476193.128513954,413287.193647419,1,474656.387942084,413489.949758617,471935.8568,413022.413,4265.49777138364,2760.41306976114,1432,3580,197050
"Malabo","L090",282,476193.128513954,413287.193647419,1,474656.387942084,413489.949758617,480923.7722,415008.3793,5034.03116150266,6448.70015650558,2001,3580,197050
"Malabo","L090",451,476193.128513954,413287.193647419,1,474656.387942084,413489.949758617,472934.1979,412028.0587,3493.71572432226,2258.99623911113,5281,3580,197050
"Malabo","L090",2141,476193.128513954,413287.193647419,4,474656.387942084,413489.949758617,451949.2048,383207.5342,38633.5831825202,37850.2425132643,205,3580,197050
"Malabo","L090",337,476193.128513954,413287.193647419,3,474656.387942084,413489.949758617,476929.1677,414015.1754,1035.23481176335,2332.67867533397,13708,3580,197050
"Malabo","L090",386,476193.128513954,413287.193647419,2,474656.387942084,413489.949758617,466942.7638,413023.9761,9254.10886138859,7727.68586679539,757,3580,197050
"Malabo","L092",220,478118.258704836,415221.728253496,1,474656.387942084,413489.949758617,477928.2225,416003.0837,804.133131346762,4125.62038749364,2770,860,197050
"Malabo","L092",2252,478118.258704836,415221.728253496,5,474656.387942084,413489.949758617,444955.6301,381222.7701,47494.0953330569,43855.5116207255,597,860,197050
"Malabo","L092",1028,478118.258704836,415221.728253496,1,474656.387942084,413489.949758617,459947.9722,402091.6912,22417.7872390212,18608.0034343042,427,860,197050
"Malabo","L092",455,478118.258704836,415221.728253496,1,474656.387942084,413489.949758617,476928.6978,412027.0354,3408.97603020256,2702.50078834938,880,860,197050
"Malabo","L092",338,478118.258704836,415221.728253496,1,474656.387942084,413489.949758617,477927.7709,414014.9439,1221.72586108133,3313.2409066997,6229,860,197050
"Malabo","L092",335,478118.258704836,415221.728253496,5,474656.387942084,413489.949758617,474931.9596,414015.669,3406.91662774785,593.565884638585,16625,860,197050
"Malabo","L092",1175,478118.258704836,415221.728253496,1,474656.387942084,413489.949758617,488910.8174,400096.1811,18581.2136277799,19559.6983118669,431,860,197050
"Malabo","L092",279,478118.258704836,415221.728253496,1,474656.387942084,413489.949758617,477927.9965,415009.0137,285.389537051228,3607.07330314175,9281,860,197050
"Malabo","L092",502,478118.258704836,415221.728253496,2,474656.387942084,413489.949758617,464944.8089,411036.5162,13822.2928522468,10016.6912559586,2162,860,197050
"Malabo","L092",645,478118.258704836,415221.728253496,4,474656.387942084,413489.949758617,489910.4617,409042.6432,13313.0441138565,15889.1567377961,3099,860,197050
"Malabo","L092",460,478118.258704836,415221.728253496,1,474656.387942084,413489.949758617,481921.8102,412025.9856,4967.87430232869,7411.44733797206,2760,860,197050
"Malabo","L092",2152,478118.258704836,415221.728253496,3,474656.387942084,413489.949758617,462937.3641,383203.0908,35435.1902122958,32475.0572807885,153,860,197050
"Malabo","L098",452,476295.337512429,414867.608781348,1,474656.387942084,413489.949758617,473932.8238,412027.7876,3694.05676505502,1631.39916813807,4624,587,197050
"Malabo","L098",280,476295.337512429,414867.608781348,1,474656.387942084,413489.949758617,478926.5888,415008.792,2635.03625014376,4532.27284275277,571,587,197050
"Malabo","L098",335,476295.337512429,414867.608781348,1,474656.387942084,413489.949758617,474931.9596,414015.669,1607.66934509033,593.565884638585,16625,587,197050
