"admin4Id","areaId","admin2","ad4.X","ad4.Y","w","ad2.X","ad2.Y","ad2.pop","aid.pop","aid.X","aid.Y","d2","d1","ad4.pop"
"L117",512,"Malabo",475203.703658574,414743.640132223,1,474656.387942084,413489.949758617,189560,1051,474931.1948,411033.4558,3720.17860553429,2471.81742405851,135.196428571429
"L117",397,"Malabo",475203.703658574,414743.640132223,1,474656.387942084,413489.949758617,189560,481,477927.5458,413020.8744,3222.92379362742,3304.6188015361,135.196428571429
"L118",395,"Malabo",476366.911440882,413747.468097895,1,474656.387942084,413489.949758617,189560,15397,475930.3186,413021.3464,847.269749763082,1357.38293376808,992.328440420096
"L118",2400,"Malabo",476366.911440882,413747.468097895,1,474656.387942084,413489.949758617,189560,62,474923.3797,379223.2923,34554.3412382716,34267.6975880345,992.328440420096
"L118",1815,"Malabo",476366.911440882,413747.468097895,1,474656.387942084,413489.949758617,189560,123,479920.0063,389162.859,24840.0379946209,24890.0185414912,992.328440420096
"L118",336,"Malabo",476366.911440882,413747.468097895,4,474656.387942084,413489.949758617,189560,17457,475930.564,414015.4171,512.050541346186,1378.27448406548,992.328440420096
"L125",2512,"Riaba",472130.164236184,381678.654389583,1,473378.453717362,378390.250101198,2187,104,468929.1098,377236.7376,5475.15974826236,4596.43909840968,14.8571428571429
"L126",152,"Malabo",476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,189560,1,468941.2744,416999.623,7664.35185212033,6706.73758694902,2731.80973971836
"L126",514,"Malabo",476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,189560,1165,476928.4638,411032.9657,3556.68902648364,3346.50554585253,2731.80973971836
"L126",564,"Malabo",476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,189560,294,467940.4081,410041.4158,9383.91709826886,7549.62063305276,2731.80973971836
"L126",519,"Malabo",476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,189560,732,481921.6268,411031.9184,6704.89143302898,7669.78577422564,2731.80973971836
"L126",386,"Malabo",476190.798455749,414512.31717276,3,474656.387942084,413489.949758617,189560,572,466942.7638,413023.9761,9367.03283557794,7727.68586679539,2731.80973971836
"L126",337,"Malabo",476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,189560,15012,476929.1677,414015.1754,890.134306202973,2332.67867533397,2731.80973971836
"L126",451,"Malabo",476190.798455749,414512.31717276,5,474656.387942084,413489.949758617,189560,3833,472934.1979,412028.0587,4095.97208720772,2258.99623911113,2731.80973971836
"L126",793,"Malabo",476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,189560,141,460948.2651,406067.6188,17425.4914911464,15588.5736587064,2731.80973971836
"L126",2918,"Malabo",476190.798455749,414512.31717276,3,474656.387942084,413489.949758617,189560,398,461933.8505,370280.4836,46472.7411093999,45043.5447614628,2731.80973971836
"L126",453,"Malabo",476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,189560,2600,474931.4491,412027.5267,2785.70359036017,1488.06580599402,2731.80973971836
"L126",333,"Malabo",476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,189560,1881,472934.7491,414016.2036,3293.62810349756,1800.27314820376,2731.80973971836
"L126",335,"Malabo",476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,189560,19485,474931.9596,414015.669,1353.26814499163,593.565884638585,2731.80973971836
"L126",447,"Malabo",476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,189560,301,468939.6874,412029.245,7664.48034493788,5900.36638520969,2731.80973971836
"L126",618,"Malabo",476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,189560,63,462946.773,409049.0909,14326.585482239,12523.4304203776,2731.80973971836
"L126",398,"Malabo",476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,189560,3320,478926.1587,413020.6537,3115.64689619954,4295.48380462391,2731.80973971836
"L126",336,"Malabo",476190.798455749,414512.31717276,2,474656.387942084,413489.949758617,189560,17457,475930.564,414015.4171,560.920363570531,1378.27448406548,2731.80973971836
"L126",794,"Malabo",476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,189560,26,461946.961,406067.231,16559.1782987906,14718.2297497253,2731.80973971836
"L129",335,"Luba",460461.398321997,395115.915249412,1,454405.650260343,382376.876239581,7178,19485,474931.9596,414015.669,23803.3156415932,37713.9573956912,465.978468899522
"L129",460,"Luba",460461.398321997,395115.915249412,1,454405.650260343,382376.876239581,7178,2731,481921.8102,412025.9856,27322.1477419945,40450.0771778108,465.978468899522
"L130",502,"Malabo",475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,189560,2028,464944.8089,411036.5162,10910.7445155519,10016.6912559586,2641.61799134245
"L130",395,"Malabo",475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,189560,15397,475930.3186,413021.3464,1346.819541355,1357.38293376808,2641.61799134245
"L130",2919,"Malabo",475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,189560,218,462932.8897,370280.139,45692.9448493523,44771.9572592894,2641.61799134245
"L130",2325,"Malabo",475372.457854118,414247.198864687,2,474656.387942084,413489.949758617,189560,108,458940.5253,380222.3399,37784.9101498198,36792.9640595863,2641.61799134245
"L130",2252,"Malabo",475372.457854118,414247.198864687,3,474656.387942084,413489.949758617,189560,602,444955.6301,381222.7701,44897.6202694263,43855.5116207255,2641.61799134245
"L130",1815,"Malabo",475372.457854118,414247.198864687,2,474656.387942084,413489.949758617,189560,123,479920.0063,389162.859,25493.2207324767,24890.0185414912,2641.61799134245
"L130",460,"Malabo",475372.457854118,414247.198864687,2,474656.387942084,413489.949758617,189560,2731,481921.8102,412025.9856,6915.76492643652,7411.44733797206,2641.61799134245
"L130",2087,"Malabo",475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,189560,16,456944.2457,384199.4526,35248.6320129479,34229.4201908646,2641.61799134245
"L130",278,"Malabo",475372.457854118,414247.198864687,3,474656.387942084,413489.949758617,189560,13054,476929.4035,415009.2457,1733.43448778439,2734.01899847646,2641.61799134245
"L130",335,"Malabo",475372.457854118,414247.198864687,3,474656.387942084,413489.949758617,189560,19485,474931.9596,414015.669,497.639216826155,593.565884638585,2641.61799134245
"L130",506,"Malabo",475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,189560,295,468939.3224,411035.1105,7190.46197636791,6221.82241775943,2641.61799134245
"L130",1759,"Malabo",475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,189560,38,482916.7155,390156.384,25244.4683895717,24752.5413316646,2641.61799134245
"L130",1292,"Malabo",475372.457854118,414247.198864687,6,474656.387942084,413489.949758617,189560,330,487911.8407,398108.1711,20437.8164035432,20305.3230094973,2641.61799134245
"L130",391,"Malabo",475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,189560,1236,471935.8568,413022.413,3648.33211474839,2760.41306976114,2641.61799134245
"L130",2324,"Malabo",475372.457854118,414247.198864687,2,474656.387942084,413489.949758617,189560,276,457941.5747,380222.7313,38229.5707612966,37230.2673330598,2641.61799134245
"L130",219,"Malabo",475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,189560,3185,476929.6398,416003.3162,2347.07556503106,3388.9061477397,2641.61799134245
"L130",519,"Malabo",475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,189560,732,481921.6268,411031.9184,7295.86474301037,7669.78577422564,2641.61799134245
"L130",334,"Malabo",475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,189560,11234,473933.3547,414015.9312,1457.5673641115,894.110477423316,2641.61799134245
"L130",1028,"Malabo",475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,189560,426,459947.9722,402091.6912,19638.5112541753,18608.0034343042,2641.61799134245
"L130",397,"Malabo",475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,189560,481,477927.5458,413020.8744,2834.13939386914,3304.6188015361,2641.61799134245
"L130",792,"Malabo",475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,189560,247,459949.5682,406068.0166,17457.5069182883,16473.4828963743,2641.61799134245
"L137",219,"Luba",450698.561341247,382400.557734111,2,454405.650260343,382376.876239581,7178,3185,476929.6398,416003.3162,42628.8030986807,40473.047441405,7500.02881033585
"L137",460,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,2731,481921.8102,412025.9856,43041.3434447924,40450.0771778108,7500.02881033585
"L137",2325,"Luba",450698.561341247,382400.557734111,2,454405.650260343,382376.876239581,7178,108,458940.5253,380222.3399,8524.94004848249,5020.66912511461,7500.02881033585
"L137",276,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,3237,474932.2158,415009.7405,40627.9313906744,38551.8316386232,7500.02881033585
"L137",395,"Luba",450698.561341247,382400.557734111,5,454405.650260343,382376.876239581,7178,15397,475930.3186,413021.3464,39677.1253102544,37448.5633709095,7500.02881033585
"L137",2453,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,80,468929.3991,378230.806,18701.6115591703,15103.9458019743,7500.02881033585
"L137",452,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,4216,473932.8238,412027.7876,37651.0783581082,35503.3385888044,7500.02881033585
"L137",2918,"Luba",450698.561341247,382400.557734111,4,454405.650260343,382376.876239581,7178,398,461933.8505,370280.4836,16526.5822085859,14247.6845044831,7500.02881033585
"L137",277,"Luba",450698.561341247,382400.557734111,3,454405.650260343,382376.876239581,7178,11034,475930.81,415009.488,41231.1618252834,39092.4526235432,7500.02881033585
"L137",2496,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,482,452945.4879,377242.5779,5626.1385451773,5337.89223930101,7500.02881033585
"L137",450,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,2729,471935.5714,412028.34,36452.9296247979,34445.7172707728,7500.02881033585
"L137",564,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,294,467940.4081,410041.4158,32577.5737934995,30797.9937474526,7500.02881033585
"L137",645,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,3228,489910.4617,409042.6432,47406.474744664,44403.3192785511,7500.02881033585
"L137",398,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,3320,478926.1587,413020.6537,41645.9785526537,39246.6104419599,7500.02881033585
"L137",337,"Luba",450698.561341247,382400.557734111,5,454405.650260343,382376.876239581,7178,15012,476929.1677,414015.1754,41079.5418682846,38836.7198874812,7500.02881033585
"L137",449,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,93,470936.9441,412028.6315,35880.5642621004,33948.6415933959,7500.02881033585
"L137",338,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,6008,477927.7709,414014.9439,41724.0849610917,39424.0724009051,7500.02881033585
"L137",335,"Luba",450698.561341247,382400.557734111,12,454405.650260343,382376.876239581,7178,19485,474931.9596,414015.669,39834.317510431,37713.9573956912,7500.02881033585
"L137",2152,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,276,462937.3641,383203.0908,12265.0867216461,8571.62595670396,7500.02881033585
"L137",336,"Luba",450698.561341247,382400.557734111,2,454405.650260343,382376.876239581,7178,17457,475930.564,414015.4171,40449.3917246751,38266.423654113,7500.02881033585
"L137",2978,"Luba",450698.561341247,382400.557734111,2,454405.650260343,382376.876239581,7178,58,462932.5518,369286.0671,17934.8930060107,15622.974550192,7500.02881033585
"L137",394,"Luba",450698.561341247,382400.557734111,8,454405.650260343,382376.876239581,7178,13462,474931.7041,413021.5977,39049.8821580633,36883.8425277945,7500.02881033585
"L137",399,"Luba",450698.561341247,382400.557734111,2,454405.650260343,382376.876239581,7178,574,479924.7709,413020.4433,42329.0528743585,39877.9854105964,7500.02881033585
"L137",334,"Luba",450698.561341247,382400.557734111,3,454405.650260343,382376.876239581,7178,11234,473933.3547,414015.9312,39235.028505298,37180.1161842051,7500.02881033585
"L137",397,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,481,477927.5458,413020.8744,40975.8634731995,38630.7415542891,7500.02881033585
"L137",2324,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,276,457941.5747,380222.7313,7563.34386975668,4140.42293294859,7500.02881033585
"L137",2258,"Luba",450698.561341247,382400.557734111,2,454405.650260343,382376.876239581,7178,336,450949.3504,381219.8213,1207.07650081857,3644.82988050432,7500.02881033585
"L137",329,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,316,468940.3199,414017.3956,36501.8655955242,34819.234439186,7500.02881033585
"L137",519,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,732,481921.6268,411031.9184,42363.1281921171,39727.0739690998,7500.02881033585
"L137",512,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,1051,474931.1948,411033.4558,37510.8434455668,35249.0784383372,7500.02881033585
"L137",393,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,6916,473933.089,413021.8593,38438.3582520694,36337.8019492705,7500.02881033585
"L137",211,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,245,468940.9555,416005.547,38237.1579514453,36635.5373308846,7500.02881033585
"L137",278,"Luba",450698.561341247,382400.557734111,2,454405.650260343,382376.876239581,7178,13054,476929.4035,415009.2457,41849.5353763227,39650.8637560675,7500.02881033585
"L137",2252,"Luba",450698.561341247,382400.557734111,4,454405.650260343,382376.876239581,7178,602,444955.6301,381222.7701,5862.46048624289,9520.2332961073,7500.02881033585
"L137",510,"Luba",450698.561341247,382400.557734111,1,454405.650260343,382376.876239581,7178,1065,472933.9233,411033.9866,36253.062905838,34125.1648500237,7500.02881033585
"L138",1175,"Malabo",476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,189560,403,488910.8174,400096.1811,18050.7661760844,19559.6983118669,5000.20317031353
"L138",273,"Malabo",476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,189560,302,471936.4297,415010.5597,5184.8971115727,3116.15587423269,5000.20317031353
"L138",329,"Malabo",476923.458080702,413591.861004833,2,474656.387942084,413489.949758617,189560,316,468940.3199,414017.3956,7994.47152123662,5740.35129389559,5000.20317031353
"L138",335,"Malabo",476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,189560,19485,474931.9596,414015.669,2036.09415681234,593.565884638585,5000.20317031353
"L138",334,"Malabo",476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,189560,11234,473933.3547,414015.9312,3020.02545646779,894.110477423316,5000.20317031353
"L138",453,"Malabo",476923.458080702,413591.861004833,3,474656.387942084,413489.949758617,189560,2600,474931.4491,412027.5267,2532.83272177085,1488.06580599402,5000.20317031353
"L138",338,"Malabo",476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,189560,6008,477927.7709,414014.9439,1089.79051894839,3313.2409066997,5000.20317031353
"L138",339,"Malabo",476923.458080702,413591.861004833,2,474656.387942084,413489.949758617,189560,3051,478926.3735,414014.7227,2047.06672829736,4302.11149376872,5000.20317031353
